name,Invoice Line Amount,Payment Date,LA Department,Expenditure Category/Description
REDACTED PERSONAL INFORMATION,640.60, 04/01/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,"1,568.00", 04/01/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,-435.56, 04/01/2017,Health and Adult Services,Direct Payment Income
REDACTED PERSONAL INFORMATION,559.48, 04/01/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,"2,553.60", 04/01/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,"1,209.60", 04/01/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,697.60, 04/01/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,"1,306.32", 04/01/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,879.24, 04/01/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,-34.16, 04/01/2017,Health and Adult Services,Direct Payment Income
REDACTED PERSONAL INFORMATION,970.80, 04/01/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,"1,441.64", 04/01/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,"1,286.42", 04/01/2017,Childrens Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,600.00, 04/01/2017,Childrens Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,"2,393.32", 04/01/2017,Childrens Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,"2,884.20", 04/01/2017,Childrens Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,575.40, 04/01/2017,Childrens Services,Community Care Direct Payments
CAMBIAN CHILDCARE LIMITED,"19,538.06", 04/01/2017,Childrens Services,Agency Placements
CAMBIAN CHILDCARE LIMITED,"19,538.06", 04/01/2017,Childrens Services,Agency Placements
CAMBIAN CHILDCARE LIMITED,"18,907.80", 04/01/2017,Childrens Services,Agency Placements
CAMBIAN CHILDCARE LIMITED,"19,538.06", 04/01/2017,Childrens Services,Agency Placements
CAMBIAN CHILDCARE LIMITED,"18,907.80", 04/01/2017,Childrens Services,Agency Placements
CAMBIAN CHILDCARE LIMITED,"19,538.06", 04/01/2017,Childrens Services,Agency Placements
CAMBIAN CHILDCARE LIMITED,"18,174.99", 04/01/2017,Childrens Services,Agency Placements
CAMBIAN CHILDCARE LIMITED,"18,174.99", 04/01/2017,Childrens Services,Agency Placements
CAMBIAN CHILDCARE LIMITED,"17,588.70", 04/01/2017,Childrens Services,Agency Placements
CAMBIAN CHILDCARE LIMITED,"18,174.99", 04/01/2017,Childrens Services,Agency Placements
CAMBIAN CHILDCARE LIMITED,"17,588.70", 04/01/2017,Childrens Services,Agency Placements
CAMBIAN CHILDCARE LIMITED,"18,174.99", 04/01/2017,Childrens Services,Agency Placements
J N HANDLEY & SONS,600.00, 04/01/2017,Housing Services HRA,Disturbance Payments
LIBERTY PRINTERS (AR & RF REDDIN) LIMITED,524.16, 04/01/2017,Regeneration Enterprise and Sk,Stationery
LIBERTY PRINTERS (AR & RF REDDIN) LIMITED,524.16, 04/01/2017,Regeneration Enterprise and Sk,Stationery
LIBERTY PRINTERS (AR & RF REDDIN) LIMITED,524.16, 04/01/2017,Regeneration Enterprise and Sk,Stationery
LIBERTY PRINTERS (AR & RF REDDIN) LIMITED,524.16, 04/01/2017,Regeneration Enterprise and Sk,Stationery
ROGER BIRCH,"1,080.00", 04/01/2017,Chief Executives,Professional Fees
ROGER BIRCH,"3,000.00", 04/01/2017,Chief Executives,Professional Fees
THE TOOTSIE ROLLERS LIMITED,"1,200.00", 04/01/2017,Chief Executives,Programming
EVOLVE PARTNERSHIP LTD,"2,049.37", 04/01/2017,Housing Services HRA,Professional Fees
MEDICARE FIRST LIMITED,"1,054.62", 04/01/2017,Childrens Services,Agency Staff
MEDICARE FIRST LIMITED,"1,054.62", 04/01/2017,Childrens Services,Agency Staff
NISBETS,750.12, 04/01/2017,Childrens Services,Catering
ST MARYS (ELTHAM) COMMUNITY COMPLEX ASSOCIATION,593.75, 04/01/2017,Health and Adult Services,Venue Hire
DALLASWELL LTD T/AS MAYDAY CARS,717.60, 04/01/2017,Health and Adult Services,Travel Expenses
PROCARE GROUP LTD,"36,687.66", 04/01/2017,Other General Fund,Roofs
GREENWICH SERVICE PLUS LIMITED,515.86, 04/01/2017,Comm Safety and Environment,Vehicle Repair In House Trad
GREENWICH SERVICE PLUS LIMITED,77.59, 04/01/2017,Comm Safety and Environment,Vehicle Repair In House Trad
GREENWICH SERVICE PLUS LIMITED,229.44, 04/01/2017,Comm Safety and Environment,Vehicle Repair In House Trad
GREENWICH SERVICE PLUS LIMITED,"1,020.61", 04/01/2017,Comm Safety and Environment,Equipment Repair
GREENWICH SERVICE PLUS LIMITED,314.20, 04/01/2017,Comm Safety and Environment,Equipment Repair
GREENWICH SERVICE PLUS LIMITED,"1,964.57", 04/01/2017,Comm Safety and Environment,Equipment Repair
GREENWICH SERVICE PLUS LIMITED,353.16, 04/01/2017,Comm Safety and Environment,Equipment Repair
GREENWICH SERVICE PLUS LIMITED,585.60, 04/01/2017,Comm Safety and Environment,Vehicle Repair In House Trad
GREENWICH SERVICE PLUS LIMITED,182.04, 04/01/2017,Comm Safety and Environment,Vehicle Repair In House Trad
GREENWICH SERVICE PLUS LIMITED,62.40, 04/01/2017,Comm Safety and Environment,Vehicle Repair In House Trad
TRINCO MEDICAL SERVICES LIMITED,"5,263.50", 04/01/2017,Eltham Crematorium Revenue,Medical Referees
NJP CONSULTING LTD,"2,606.40", 04/01/2017,Childrens Services,Professional Fees
NJP CONSULTING LTD,175.00, 04/01/2017,Childrens Services,Professional Fees
REED SPECIALIST RECRUITMENT LTD,882.12, 04/01/2017,Childrens Services,Agency Staff
REED SPECIALIST RECRUITMENT LTD,"1,050.00", 04/01/2017,Health and Adult Services,Agency Staff
REED SPECIALIST RECRUITMENT LTD,"1,111.40", 04/01/2017,Health and Adult Services,Agency Staff
REED SPECIALIST RECRUITMENT LTD,"1,481.76", 04/01/2017,Health and Adult Services,Agency Staff
REED SPECIALIST RECRUITMENT LTD,"1,187.76", 04/01/2017,Health and Adult Services,Agency Staff
REDACTED PERSONAL INFORMATION,"7,562.20", 04/01/2017,Childrens Services,Services Other Local Author
REDACTED PERSONAL INFORMATION,"15,148.05", 04/01/2017,Childrens Services,Services Other Local Author
REDACTED PERSONAL INFORMATION,"13,055.25", 04/01/2017,Childrens Services,Services Other Local Author
REDACTED PERSONAL INFORMATION,"7,562.20", 04/01/2017,Childrens Services,Services Other Local Author
REDACTED PERSONAL INFORMATION,830.77, 04/01/2017,Childrens Services,Services Other Local Author
DARRAN SMITH,"1,770.00", 04/01/2017,Childrens Services,Sessional
REDACTED PERSONAL INFORMATION,"7,727.90", 04/01/2017,Childrens Services,Services Other Local Author
SUE MORROW,600.00, 04/01/2017,Childrens Services,Prof Serv Con Adv Non Curric
REDACTED PERSONAL INFORMATION,"22,250.00", 04/01/2017,Childrens Services,Services Other Local Author
REDACTED PERSONAL INFORMATION,"12,597.00", 04/01/2017,Childrens Services,Services Other Local Author
HAMPTON`S RESOURCING LTD,"1,306.80", 04/01/2017,Childrens Services,Agency Staff
GREENWICH LEISURE LIMITED,"163,575.60", 04/01/2017,Comm Safety and Environment,Services Private Contractor
SILVERFISH PRODUCTIONS LIMITED,"1,224.00", 04/01/2017,Chief Executives,Printing
GREENWICH LEISURE LIMITED,"349,629.60", 04/01/2017,Comm Safety and Environment,Services Private Contractor
REDACTED PERSONAL INFORMATION,740.00, 04/01/2017,Corporate,Insurance Claims
OCCUPATIONAL SERVICE SOLUTIONS LIMITED,974.52, 04/01/2017,Health and Adult Services,BIA`s (Best Interest Assessment)
UZAIR ASSOCIATES LIMITED,892.00, 04/01/2017,Health and Adult Services,Professional Fees
OCCUPATIONAL SERVICE SOLUTIONS LIMITED,956.16, 04/01/2017,Health and Adult Services,BIA`s (Best Interest Assessment)
OCCUPATIONAL SERVICE SOLUTIONS LIMITED,"1,296.12", 04/01/2017,Health and Adult Services,BIA`s (Best Interest Assessment)
REDACTED PERSONAL INFORMATION,"1,997.00", 04/01/2017,Comm Safety and Environment,Burial Charges
OCCUPATIONAL SERVICE SOLUTIONS LIMITED,959.64, 04/01/2017,Health and Adult Services,BIA`s (Best Interest Assessment)
REDACTED PERSONAL INFORMATION,"1,100.00", 04/01/2017,Capital Housing Revenue Acc,Disturbance
REDACTED PERSONAL INFORMATION,715.90, 04/01/2017,Capital Housing Revenue Acc,Disturbance
DAVY & CO LTD,888.30, 04/01/2017,Chief Executives,Catering
REDACTED PERSONAL INFORMATION,"2,000.00", 04/01/2017,Housing Services,Landlord Incentive Payments
SHREEVE PROTECTION SERVICES LIMITED,540.60, 04/01/2017,Chief Executives,Services Private Contractor
SHREEVE PROTECTION SERVICES LIMITED,540.60, 04/01/2017,Chief Executives,Services Private Contractor
SHREEVE PROTECTION SERVICES LIMITED,"1,574.10", 04/01/2017,Chief Executives,Services Private Contractor
SHREEVE PROTECTION SERVICES LIMITED,"1,574.10", 04/01/2017,Chief Executives,Services Private Contractor
DIVA CREATIVE LIMITED,744.14, 04/01/2017,Comm Safety and Environment,Operational Normal Time
BT PLC,"3,892.22", 04/01/2017,Chief Executives,Other Services
GREENWICH TOY & LEISURE LIBRARY ASSOCIATION,880.16, 04/01/2017,Regeneration Enterprise and Sk,Apprentice Costs
GREENWICH TOY & LEISURE LIBRARY ASSOCIATION,651.73, 04/01/2017,Regeneration Enterprise and Sk,Apprentice Costs
GREENWICH TOY & LEISURE LIBRARY ASSOCIATION,601.60, 04/01/2017,Regeneration Enterprise and Sk,Apprentice Costs
VIRGIN MEDIA BUSINESS,"2,295.26", 04/01/2017,Chief Executives,Telephones
HOMEBRIDGE HOUSING LIMITED,"1,500.00", 04/01/2017,Housing Services,Rents Other
VOLUNTEERS CENTRE GREENWICH,"1,330.74", 04/01/2017,Regeneration Enterprise and Sk,Apprentice Costs
SOUTH EAST RESIDENTIALS LIMITED,"11,067.00", 04/01/2017,Housing Services,Rents Other
GREENWICH CITIZENS ADVICE BUREAU LTD,"4,665.57", 04/01/2017,Regeneration Enterprise and Sk,Apprentice Costs
MAKAAN LTD,"3,532.00", 04/01/2017,Housing Services,Rents Other
DEFENCE ESTATES,"2,000.00", 04/01/2017,Childrens Services,Rents Other
NOWMEDICAL,870.00, 04/01/2017,Housing Services HRA,Professional Fees
CARE OUTLOOK LTD,850.92, 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,631.39, 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,771.96, 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,846.84, 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,583.12, 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"2,127.06", 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,661.92, 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,771.96, 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,921.69, 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,677.44", 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,866.32, 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,641.99, 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,661.36, 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,985.20", 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,551.32, 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,543.92", 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,724.70, 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,543.72, 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,905.91, 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"2,158.58", 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,543.44, 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,661.88, 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,539.51, 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,992.60, 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,102.36", 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,825.79, 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,645.90, 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,957.15, 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,827.12, 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,992.60, 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,693.44, 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,212.96", 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,519.96, 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,212.96", 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,740.36, 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,953.12, 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"2,197.96", 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,953.75", 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"2,174.34", 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,551.32, 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,787.92, 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,961.05, 04/01/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,661.88, 04/01/2017,Health and Adult Services,Greenwich Home Support
REDACTED PERSONAL INFORMATION,"1,271.64", 04/01/2017,Health and Adult Services,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,"1,256.16", 04/01/2017,Health and Adult Services,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,"1,256.16", 04/01/2017,Health and Adult Services,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,"1,256.16", 04/01/2017,Health and Adult Services,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,"1,256.16", 04/01/2017,Health and Adult Services,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,"1,256.16", 04/01/2017,Health and Adult Services,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,"3,385.28", 04/01/2017,Health and Adult Services,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,448.63, 04/01/2017,Health and Adult Services,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,"1,331.16", 04/01/2017,Health and Adult Services,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,382.28, 04/01/2017,Health and Adult Services,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,"1,256.16", 04/01/2017,Health and Adult Services,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,"1,256.16", 04/01/2017,Health and Adult Services,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,"1,356.60", 04/01/2017,Health and Adult Services,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,"1,256.16", 04/01/2017,Health and Adult Services,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,"1,256.16", 04/01/2017,Health and Adult Services,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,"1,529.12", 04/01/2017,Health and Adult Services,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,"1,529.12", 04/01/2017,Health and Adult Services,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,"1,256.16", 04/01/2017,Health and Adult Services,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,"1,256.16", 04/01/2017,Health and Adult Services,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,"1,256.16", 04/01/2017,Health and Adult Services,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,"1,256.16", 04/01/2017,Health and Adult Services,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,"1,256.16", 04/01/2017,Health and Adult Services,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,"1,256.16", 04/01/2017,Health and Adult Services,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,"1,256.16", 04/01/2017,Health and Adult Services,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,"1,256.16", 04/01/2017,Health and Adult Services,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,"1,256.16", 04/01/2017,Health and Adult Services,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,"1,256.16", 04/01/2017,Health and Adult Services,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,"1,256.16", 04/01/2017,Health and Adult Services,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,"1,256.16", 04/01/2017,Health and Adult Services,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,"1,256.16", 04/01/2017,Health and Adult Services,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,"1,256.16", 04/01/2017,Health and Adult Services,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,"1,256.16", 04/01/2017,Health and Adult Services,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,"1,256.16", 04/01/2017,Health and Adult Services,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,"1,256.16", 04/01/2017,Health and Adult Services,Adult Placement Schemes
