name,Invoice Line Amount,Payment Date,LA Department,Expenditure Category/Description
CAPITAL HOMECARE (UK) LIMITED,"1,347.93", 04/07/2017,Health and Adult Services,Private Home Help Domest Misc
CAPITAL HOMECARE (UK) LIMITED,681.84, 04/07/2017,Health and Adult Services,Private Home Help Domest Misc
REDACTED PERSONAL INFORMATION,"4,531.38", 04/07/2017,Childrens Services,Agency Placements
CAPITAL HOMECARE (UK) LIMITED,681.84, 04/07/2017,Health and Adult Services,Private Home Help Domest Misc
REDACTED PERSONAL INFORMATION,"2,384.97", 04/07/2017,Childrens Services,Agency Placements
CAPITAL HOMECARE (UK) LIMITED,684.57, 04/07/2017,Health and Adult Services,Private Home Help Domest Misc
CAPITAL HOMECARE (UK) LIMITED,681.84, 04/07/2017,Health and Adult Services,Private Home Help Domest Misc
CAPITAL HOMECARE (UK) LIMITED,681.84, 04/07/2017,Health and Adult Services,Private Home Help Domest Misc
CAPITAL HOMECARE (UK) LIMITED,681.84, 04/07/2017,Health and Adult Services,Private Home Help Domest Misc
HENNESSEY LTD,"25,822.52", 04/07/2017,Capital Housing Revenue Acc,Refurbishment
REDACTED PERSONAL INFORMATION,628.57, 04/07/2017,Childrens Services,LC Staying Put
HOME OFFICE LEAVE TO REMAIN,993.00, 04/07/2017,Childrens Services,MIsc
DEPARTMENT OF WORKS & PENSIONS,"11,339.00", 04/07/2017,Corporate,Insurance Claims
ALUN BAYLISS LIMITED,"4,290.00", 05/07/2017,Health and Adult Services,Agency Staff
REDACTED PERSONAL INFORMATION,"1,000.00", 05/07/2017,Housing Services,Landlord Incentive Payments
HILL-ROM LTD,"2,990.59", 05/07/2017,Health and Adult Services,Other Services
IT WORKS HEALTH LIMITED,"1,650.00", 05/07/2017,Health and Adult Services,Agency Staff
OXLEAS NHS FOUNDATION TRUST,"687,337.50", 05/07/2017,Health and Adult Services,Medical Services
ETINOSA AGBONTOHOMA,"2,822.00", 05/07/2017,Housing Services,Deposits
APEX LIFTS & ESCALATOR ENGINEERS LTD,"221,566.97", 05/07/2017,Housing Services HRA,Lift Maintenance
BALTIMORE CONSULTING LTD,"2,460.00", 05/07/2017,Childrens Services,Agency Staff
BALTIMORE CONSULTING LTD,"1,680.00", 05/07/2017,Childrens Services,Agency Staff
BALTIMORE CONSULTING LTD,"1,860.00", 05/07/2017,Childrens Services,Agency Staff
BALTIMORE CONSULTING LTD,"1,680.00", 05/07/2017,Childrens Services,Agency Staff
BALTIMORE CONSULTING LTD,"1,116.00", 05/07/2017,Childrens Services,Agency Staff
BALTIMORE CONSULTING LTD,"1,476.00", 05/07/2017,Childrens Services,Agency Staff
BALTIMORE CONSULTING LTD,"1,200.00", 05/07/2017,Childrens Services,Agency Staff
LOCAL GOVERNMENT ASSOCIATION,"45,299.95", 05/07/2017,Chief Executives,Subscriptions
LOCAL GOVERNMENT ASSOCIATION,"9,558.00", 05/07/2017,Chief Executives,Subscriptions
LOCAL GOVERNMENT ASSOCIATION,"-7,965.00", 05/07/2017,Chief Executives,Subscriptions
BALTIMORE CONSULTING LTD,"1,968.00", 05/07/2017,Childrens Services,Agency Staff
CITY OF LONDON CORPORATION,"37,567.20", 05/07/2017,Chief Executives,Subscriptions
PENNA PLC,"1,665.60", 05/07/2017,Chief Executives,Other Recoverage Charges
BALTIMORE CONSULTING LTD,"1,968.00", 05/07/2017,Childrens Services,Agency Staff
BALTIMORE CONSULTING LTD,"1,728.00", 05/07/2017,Childrens Services,Agency Staff
HENNESSEY LTD,"22,776.60", 05/07/2017,Capital Housing Revenue Acc,Refurbishment
UPDATA INFRASTRUCTURE UK LIMITED,"4,627.40", 05/07/2017,Chief Executives,VME Liberator
BALTIMORE CONSULTING LTD,744.00, 05/07/2017,Childrens Services,Agency Staff
BALTIMORE CONSULTING LTD,"1,008.00", 05/07/2017,Childrens Services,Agency Staff
BALTIMORE CONSULTING LTD,"1,200.00", 05/07/2017,Childrens Services,Agency Staff
BALTIMORE CONSULTING LTD,900.00, 05/07/2017,Childrens Services,Agency Staff
BALTIMORE CONSULTING LTD,864.00, 05/07/2017,Childrens Services,Agency Staff
SYMBOL FAMILY SUPPORT SERVICES LTD,"2,959.96", 05/07/2017,Childrens Services,Legal Fees
REDACTED PERSONAL INFORMATION,"2,093.00", 05/07/2017,Corporate,Insurance Claims
REDACTED PERSONAL INFORMATION,767.70, 05/07/2017,Childrens Services,Other Services
CASTLE WATER LIMITED,"1,219.02", 05/07/2017,Comm Safety and Environment,Water
CAREWATCH CARE SERVICES LTD,"1,540.20", 05/07/2017,Health and Adult Services,Agency Staff
BRITISH GAS TRADING LTD,899.10, 05/07/2017,Comm Safety and Environment,Gas
ARK HOME HEALTHCARE LIMITED,"2,205.50", 05/07/2017,Health and Adult Services,Agency Staff
HYDE HOUSING ASSOCIATION,615.71, 05/07/2017,Health and Adult Services,Service Charges
PAUL ROBINSON SOLICITORS LLP,623.77, 05/07/2017,Systems Control Accounts,Income Receipts
URBAN DESIGN LONDON,"4,800.00", 05/07/2017,Transportation Schemes,General Payments
GREENWICH LEISURE LIMITED,"6,192.00", 05/07/2017,Childrens Services,Professional Fees
REDACTED PERSONAL INFORMATION,750.00, 05/07/2017,Childrens Services,Post adoption/SGO support
GREENWICH SERVICE PLUS LIMITED,"5,739.25", 05/07/2017,Regeneration Enterprise and Sk,FM Services External Contract
BALTIMORE CONSULTING LTD,"1,860.00", 05/07/2017,Childrens Services,Agency Staff
BALTIMORE CONSULTING LTD,648.00, 05/07/2017,Childrens Services,Agency Staff
BALTIMORE CONSULTING LTD,"1,050.00", 05/07/2017,Childrens Services,Agency Staff
GREENWICH SERVICE PLUS LIMITED,625.34, 05/07/2017,Regeneration Enterprise and Sk,Cleaning Services - Contract
BALTIMORE CONSULTING LTD,"1,056.00", 05/07/2017,Childrens Services,Agency Staff
GREENWICH SERVICE PLUS LIMITED,612.00, 05/07/2017,Other General Fund,Security
BALTIMORE CONSULTING LTD,"1,500.00", 05/07/2017,Childrens Services,Agency Staff
BALTIMORE CONSULTING LTD,"1,500.00", 05/07/2017,Childrens Services,Agency Staff
BALTIMORE CONSULTING LTD,"1,968.00", 05/07/2017,Childrens Services,Agency Staff
REDACTED PERSONAL INFORMATION,642.00, 05/07/2017,Childrens Services,Agency Staff
BALTIMORE CONSULTING LTD,"1,968.00", 05/07/2017,Childrens Services,Agency Staff
BALTIMORE CONSULTING LTD,837.00, 05/07/2017,Childrens Services,Agency Staff
BALTIMORE CONSULTING LTD,"1,488.00", 05/07/2017,Childrens Services,Agency Staff
BALTIMORE CONSULTING LTD,"1,080.00", 05/07/2017,Childrens Services,Agency Staff
BALTIMORE CONSULTING LTD,"1,860.00", 05/07/2017,Childrens Services,Agency Staff
BT PLC,"1,553.44", 05/07/2017,Chief Executives,Telephones
CAPITAL HOMECARE (UK) LIMITED,"2,519.54", 05/07/2017,Health and Adult Services,Private Home Help Domest Misc
CAPITAL HOMECARE (UK) LIMITED,"1,161.53", 05/07/2017,Health and Adult Services,Private Home Help Domest Misc
CAPITAL HOMECARE (UK) LIMITED,"1,250.88", 05/07/2017,Health and Adult Services,Private Home Help Domest Misc
CAPITAL HOMECARE (UK) LIMITED,"1,258.68", 05/07/2017,Health and Adult Services,Private Home Help Domest Misc
CAPITAL HOMECARE (UK) LIMITED,"1,254.78", 05/07/2017,Health and Adult Services,Private Home Help Domest Misc
REDACTED PERSONAL INFORMATION,"4,599.84", 05/07/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"7,864.93", 05/07/2017,Childrens Services,Agency Placements
CAPITAL HOMECARE (UK) LIMITED,719.54, 05/07/2017,Health and Adult Services,Private Home Help Domest Misc
CAPITAL HOMECARE (UK) LIMITED,901.60, 05/07/2017,Health and Adult Services,Private Home Help Domest Misc
REDACTED PERSONAL INFORMATION,"3,072.35", 05/07/2017,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,"4,096.47", 05/07/2017,Health and Adult Services,Services Private Contractor
ANGELS ABODE LIMITED,"1,050.00", 05/07/2017,Health and Adult Services,Rents Other
ANGELS ABODE LIMITED,"1,050.00", 05/07/2017,Health and Adult Services,Rents Other
ANGELS ABODE LIMITED,"1,500.00", 05/07/2017,Health and Adult Services,Rents Other
ANGELS ABODE LIMITED,"1,350.00", 05/07/2017,Health and Adult Services,Rents Other
ANGELS ABODE LIMITED,"1,650.00", 05/07/2017,Health and Adult Services,Rents Other
ANGELS ABODE LIMITED,"1,350.00", 05/07/2017,Health and Adult Services,Rents Other
ANGELS ABODE LIMITED,"1,350.00", 05/07/2017,Health and Adult Services,Rents Other
HARMONY HOME AID SERVICES LTD,"1,189.28", 05/07/2017,Health and Adult Services,Private Home Help Domest Misc
MONDALE ESTATES LTD,"1,401.72", 05/07/2017,Childrens Services,Asylum Immigration
MONDALE ESTATES LTD,"1,401.72", 05/07/2017,Childrens Services,Asylum Immigration
HARMONY HOME AID SERVICES LTD,"1,272.96", 05/07/2017,Health and Adult Services,ISF Personal Care
HARMONY HOME AID SERVICES LTD,662.48, 05/07/2017,Health and Adult Services,ISF Personal Care
HARMONY HOME AID SERVICES LTD,847.76, 05/07/2017,Health and Adult Services,ISF Personal Care
HARMONY HOME AID SERVICES LTD,"1,298.12", 05/07/2017,Health and Adult Services,ISF Personal Care
MONDALE ESTATES LTD,750.14, 05/07/2017,Childrens Services,Asylum Immigration
MONDALE ESTATES LTD,807.84, 05/07/2017,Childrens Services,Asylum Immigration
HARMONY HOME AID SERVICES LTD,"1,050.12", 05/07/2017,Health and Adult Services,Private Home Help Domest Misc
HARMONY HOME AID SERVICES LTD,850.79, 05/07/2017,Health and Adult Services,Private Home Help Domest Misc
HARMONY HOME AID SERVICES LTD,679.18, 05/07/2017,Health and Adult Services,Private Home Help Domest Misc
HARMONY HOME AID SERVICES LTD,"1,145.16", 05/07/2017,Health and Adult Services,Private Home Help Domest Misc
MONDALE ESTATES LTD,"1,752.15", 05/07/2017,Childrens Services,Asylum Immigration
MONDALE ESTATES LTD,"1,401.72", 05/07/2017,Childrens Services,Asylum Immigration
HARMONY HOME AID SERVICES LTD,890.60, 05/07/2017,Health and Adult Services,ISF Personal Care
HARMONY HOME AID SERVICES LTD,"1,777.64", 05/07/2017,Health and Adult Services,Private Home Help Domest Misc
HARMONY HOME AID SERVICES LTD,525.06, 05/07/2017,Health and Adult Services,Private Home Help Domest Misc
CAPITAL HOMECARE (UK) LIMITED,844.02, 05/07/2017,Health and Adult Services,Private Home Help Domest Misc
HARMONY HOME AID SERVICES LTD,627.39, 05/07/2017,Health and Adult Services,Private Home Help Domest Misc
CAPITAL HOMECARE (UK) LIMITED,729.76, 05/07/2017,Health and Adult Services,Private Home Help Domest Misc
CAPITAL HOMECARE (UK) LIMITED,844.02, 05/07/2017,Health and Adult Services,Private Home Help Domest Misc
CAPITAL HOMECARE (UK) LIMITED,"1,385.10", 05/07/2017,Health and Adult Services,Private Home Help Domest Misc
CAPITAL HOMECARE (UK) LIMITED,"2,219.76", 05/07/2017,Health and Adult Services,Private Home Help Domest Misc
CAPITAL HOMECARE (UK) LIMITED,"1,773.60", 05/07/2017,Health and Adult Services,Private Home Help Domest Misc
HARMONY HOME AID SERVICES LTD,787.02, 05/07/2017,Health and Adult Services,Private Home Help Domest Misc
HARMONY HOME AID SERVICES LTD,620.37, 05/07/2017,Health and Adult Services,Private Home Help Domest Misc
CAPITAL HOMECARE (UK) LIMITED,"2,604.48", 05/07/2017,Health and Adult Services,Private Home Help Domest Misc
HARMONY HOME AID SERVICES LTD,"10,004.58", 05/07/2017,Health and Adult Services,Private Home Help Domest Misc
LONDON CARE LTD,766.88, 05/07/2017,Health and Adult Services,Private Home Help Domest Misc
LONDON CARE LTD,508.90, 05/07/2017,Health and Adult Services,Private Home Help Domest Misc
LONDON CARE LTD,720.64, 05/07/2017,Health and Adult Services,ISF Personal Care
LONDON CARE LTD,"1,062.00", 05/07/2017,Health and Adult Services,ISF Personal Care
LONDON CARE LTD,899.75, 05/07/2017,Health and Adult Services,ISF Personal Care
CAPITAL HOMECARE (UK) LIMITED,503.50, 05/07/2017,Health and Adult Services,ISF Personal Care
CAMS LTD T/AS KINDERCARE FOSTERING,"3,342.90", 05/07/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"5,858.70", 05/07/2017,Health and Adult Services,Supported Living
REDACTED PERSONAL INFORMATION,"5,092.00", 05/07/2017,Health and Adult Services,Private Sector Nursing Homes
CAMS LTD T/AS KINDERCARE FOSTERING,"3,150.00", 05/07/2017,Childrens Services,Agency Placements
CAMS LTD T/AS KINDERCARE FOSTERING,"3,193.20", 05/07/2017,Childrens Services,Agency Placements
CAMS LTD T/AS KINDERCARE FOSTERING,"3,193.20", 05/07/2017,Childrens Services,Agency Placements
THE OLIVE SERVICES LTD,"3,857.14", 05/07/2017,Health and Adult Services,Services Private Contractor
THE OLIVE SERVICES LTD,"3,790.37", 05/07/2017,Health and Adult Services,Services Private Contractor
THE OLIVE SERVICES LTD,"3,750.00", 05/07/2017,Health and Adult Services,Services Private Contractor
THE OLIVE SERVICES LTD,"3,707.14", 05/07/2017,Health and Adult Services,Services Private Contractor
THE OLIVE SERVICES LTD,"3,707.14", 05/07/2017,Health and Adult Services,Services Private Contractor
THE OLIVE SERVICES LTD,"4,371.43", 05/07/2017,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,"1,523.01", 05/07/2017,Childrens Services,Higher Education
CARE OUTLOOK LTD,614.37, 05/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,598.66, 05/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,764.17, 05/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,638.10, 05/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,602.65, 05/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,709.02, 05/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,952.92, 05/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,732.47, 05/07/2017,Health and Adult Services,Greenwich Home Support
DATA SOLUTIONS 2016 LTD T/AS RESTORE DATASHRED,624.00, 05/07/2017,Regeneration Enterprise and Sk,Equipment
REDACTED PERSONAL INFORMATION,374.08, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,496.86, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,440.16, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,440.16, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,438.06, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,583.24, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,496.86, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,496.86, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,540.12, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,50.00, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,438.06, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,683.20, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,496.86, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,287.98, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,433.44, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,287.98, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,433.44, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,53.44, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,70.98, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,587.72, 05/07/2017,Childrens Services,Services Vol Associations
REDACTED PERSONAL INFORMATION,438.06, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,583.24, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,438.06, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,583.24, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,438.06, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,633.22, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,490.00, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,287.98, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,433.44, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,540.12, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,25.00, 05/07/2017,Childrens Services,Publicitiy
REDACTED PERSONAL INFORMATION,52.50, 05/07/2017,Childrens Services,Foster Carer Task Work
REDACTED PERSONAL INFORMATION,438.06, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,683.20, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,-145.50, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,440.16, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,440.16, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,40.00, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,210.32, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,283.92, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,14.85, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,32.85, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,50.00, 05/07/2017,Childrens Services,Foster Carer Task Work
REDACTED PERSONAL INFORMATION,12.50, 05/07/2017,Childrens Services,Foster Carer Task Work
REDACTED PERSONAL INFORMATION,9.00, 05/07/2017,Childrens Services,Foster Carer Task Work
REDACTED PERSONAL INFORMATION,374.08, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,438.06, 05/07/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,683.20, 05/07/2017,Childrens Services,Fostering Allowances
